room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
1718608,8781853,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",131,5,2,1,1,1121,0,NA,2018-02-09T21:06:51Z,-34.582265,-58.428116,1,0101000020E61000007A724D81CC364DC07F4DD6A8874A41C0,NA,NA,Stylish &amp; Modern Best Location!! Free Parking,Apartment,ARS,nightly
19388009,104680221,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",6,5,2,1,1,1223,0,NA,2018-02-09T23:19:59Z,-34.560528,-58.466538,1,0101000020E6100000AE2B6684B73B4DC0033FAA61BF4741C0,NA,NA,Apart Exclusivo 5* Dry breakfast and Cleaning,Apartment,ARS,nightly
15772709,4380606,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,1630,0,NA,2018-02-10T05:32:59Z,-34.617852,-58.369451,1,0101000020E6100000BC3C9D2B4A2F4DC054E23AC6154F41C0,NA,NA,Unique one-bedroom apt in historic San Telmo C,Apartment,ARS,nightly
1133159,6216014,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",51,5,2,2,1,1019,0,NA,2018-02-09T18:25:08Z,-34.616394,-58.374988,1,0101000020E61000003C32569BFF2F4DC0AEB9A3FFE54E41C0,NA,NA,Cozy Apt. on 7th floor in San Telmo,Apartment,ARS,nightly
11609791,33211095,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",6,4.5,2,0,1,815,0,NA,2018-02-09T18:25:08Z,-34.61725,-58.374215,1,0101000020E61000001956F146E62F4DC05EBA490C024F41C0,NA,NA,ESTUDIO SUPER CHIC,Apartment,ARS,nightly
17361672,82857557,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",10,4.5,2,1,1,1039,0,NA,2018-02-09T18:25:08Z,-34.617708,-58.373677,1,0101000020E61000003A22DFA5D42F4DC0213D450E114F41C0,NA,NA,Una buena estadia en San telmo!,Apartment,ARS,nightly
5275990,477441,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5,2,1,1,978,0,NA,2018-02-09T18:25:08Z,-34.61606,-58.374161,1,0101000020E61000002638F581E42F4DC0D72FD80DDB4E41C0,NA,NA,San Telmo Restored Spanish Style,Apartment,ARS,nightly
21217037,59887275,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",1,NA,2,0,0,1101,0,NA,2018-02-09T23:19:59Z,-34.559457,-58.464529,1,0101000020E61000009485AFAF753B4DC0574277499C4741C0,NA,NA,Siddhartha Apart 5 Estrellas  802,Other,ARS,nightly
14042623,84159199,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",20,5,2,1,1,1162,0,NA,2018-02-09T23:19:59Z,-34.565578,-58.469448,1,0101000020E610000018963FDF163C4DC026AB22DC644841C0,NA,NA,Chef House,Apartment,ARS,nightly
21659922,28021667,Entire home/apt,NA,NA,NA,"Núñez, Buenos Aires, Argentina",2,NA,3,1,1,1121,0,NA,2018-02-09T23:19:59Z,-34.555285,-58.465289,1,0101000020E6100000221807978E3B4DC0CC7A3194134741C0,NA,NA,Hermoso Departameno en Belgrano!!!,Apartment,ARS,nightly
18488617,17427707,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,2,1,1162,0,NA,2018-02-09T19:42:46Z,-34.602147,-58.37443,1,0101000020E610000015527E52ED2F4DC038312427134D41C0,NA,NA,Obelisco Buenos Aires,Apartment,ARS,nightly
14247543,41834084,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",21,5,2,1,1,1223,0,NA,2018-02-09T21:06:51Z,-34.581858,-58.427336,1,0101000020E6100000A43330F2B2364DC03E75AC527A4A41C0,NA,NA,Incredible antique &amp; quiet loft w/ private terrace,Loft,ARS,nightly
17132103,115152501,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,917,0,NA,2018-02-09T18:25:17Z,-34.616133,-58.377038,1,0101000020E6100000B4ACFBC742304DC0417E3672DD4E41C0,NA,NA,Charming and confortable apartment in San Telmo.,Apartment,ARS,nightly
1177714,6409221,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",41,5,2,1,1,1141,0,NA,2018-02-09T21:06:51Z,-34.582237,-58.428456,1,0101000020E610000032E36DA5D7364DC0B5C2F4BD864A41C0,NA,NA,¡GodoyCruzSuites! - 309 Apartment -,Apartment,ARS,nightly
17668250,37085575,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,5,2,2,1243,0,NA,2018-02-09T23:19:59Z,-34.55222,-58.477675,1,0101000020E6100000F38E5374243D4DC03B191C25AF4641C0,NA,NA,Increíble departamento con terraza y jacuzzi,Apartment,ARS,nightly
69086,64880,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",26,4,2,1,1,815,0,NA,2018-02-09T18:25:17Z,-34.614952,-58.375168,1,0101000020E6100000BC40498105304DC00E4E44BFB64E41C0,NA,NA,Little Duplex Loft (1) San Telmo,Apartment,ARS,nightly
111934,570921,Entire home/apt,NA,NA,NA,"Buenos Aires, Capital Federal, Argentina",99,5,2,0,1,1386,0,NA,2018-02-09T21:06:51Z,-34.581993,-58.427757,1,0101000020E61000004AD1CABDC0364DC01EC022BF7E4A41C0,NA,NA,Bright Studio at Palermo Soho,Apartment,ARS,nightly
2213330,8488654,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",10,4.5,3,1,1,917,0,NA,2018-02-09T18:25:17Z,-34.617048,-58.375381,1,0101000020E610000017450F7C0C304DC0F607CA6DFB4E41C0,NA,NA,Departamento Nuevo! San Telmo Bs As,Apartment,ARS,nightly
4709578,24340593,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,2,1,1019,0,NA,2018-02-09T18:25:17Z,-34.617616,-58.376999,1,0101000020E6100000F6CFD38041304DC040BE840A0E4F41C0,NA,NA,departamento en San  Telmo,Apartment,ARS,nightly
12530838,10533266,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,917,0,NA,2018-02-09T18:25:17Z,-34.618228,-58.377133,1,0101000020E6100000069FE6E445304DC05ABC5818224F41C0,NA,NA,KOHLI-HOUSE LA TORRE DE LA PRINCESA,Apartment,ARS,nightly
14470918,52285883,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,4.5,4,1,1,917,0,NA,2018-02-09T18:25:17Z,-34.618099,-58.376428,1,0101000020E61000003BA6EECA2E304DC05C5837DE1D4F41C0,NA,NA,Luminoso departamento en San Telmo historico,Condominium,ARS,nightly
1132502,2597734,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",19,4.5,3,1,1,1223,0,NA,2018-02-09T21:06:51Z,-34.581806,-58.428304,1,0101000020E61000007C5F5CAAD2364DC0EC4E779E784A41C0,NA,NA,Best SOHO Aptm - Modern Building,Apartment,ARS,nightly
5256685,27110530,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",32,5,2,1,2,1529,0,NA,2018-02-09T21:06:51Z,-34.581585,-58.428438,1,0101000020E61000008C2E6F0ED7364DC00D6C9560714A41C0,NA,NA,"Premium Studio w/gym,pool &amp; jacuzzi",Apartment,ARS,nightly
15436655,98201660,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",21,5,2,1,1,1182,0,NA,2018-02-09T21:06:51Z,-34.581739,-58.428845,1,0101000020E6100000CD069964E4364DC064E76D6C764A41C0,NA,NA,Moderno y cómodo departamento en Palermo Soho,Apartment,ARS,nightly
4226937,21936655,Entire home/apt,NA,NA,NA,"Palermo Soho, Ciudad Autónoma de Buenos Aires, Argentina",7,4.5,3,1,1,1141,0,NA,2018-02-09T21:06:51Z,-34.581268,-58.429064,1,0101000020E61000000AF2B391EB364DC00D1B65FD664A41C0,NA,NA,Confortable dpto Palermo Soho,Apartment,ARS,nightly
23005611,8711861,Entire home/apt,NA,NA,NA,"Buenos Aires, CABA, Argentina",0,NA,2,0,1,1243,0,NA,2018-02-09T20:18:01Z,-34.591882,-58.392652,1,0101000020E6100000C05AB56B42324DC0A88B14CAC24B41C0,NA,NA,Studio Recoleta,Loft,ARS,nightly
196601,893209,Entire home/apt,NA,NA,NA,"Buenos Aires, Capital Federal, Argentina",4,4.5,4,1,1,1121,0,NA,2018-02-09T19:42:56Z,-34.602341,-58.377384,1,0101000020E61000004F04711E4E304DC01D058882194D41C0,NA,NA,Bright apartment with terrace,Apartment,ARS,nightly
265776,893209,Entire home/apt,NA,NA,NA,"Buenos Aires, Capital Federal, Argentina",2,NA,4,1,1,1121,0,NA,2018-02-09T19:42:56Z,-34.602341,-58.377384,1,0101000020E61000004F04711E4E304DC01D058882194D41C0,NA,NA,In the heart of Buenos Aires,Apartment,ARS,nightly
10634093,53712521,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",26,4.5,4,1,1,795,0,NA,2018-02-09T18:25:29Z,-34.621367,-58.373859,1,0101000020E61000005B28999CDA2F4DC025E82FF4884F41C0,NA,NA,Comfortable &amp; Sunny Apt -San Telmo-,Apartment,ARS,nightly
17662483,1002917,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,4,1,1,1121,0,NA,2018-02-09T19:42:56Z,-34.601927,-58.376736,1,0101000020E6100000E99C9FE238304DC02ACAA5F10B4D41C0,NA,NA,Beautiful apartment in downtown Buenos Aires,Condominium,ARS,nightly
22518495,165309552,Entire home/apt,NA,NA,NA,"San Telmo, Buenos Aires, Argentina",0,NA,4,2,2,795,0,NA,2018-02-09T18:25:29Z,-34.620073,-58.374238,1,0101000020E6100000D175E107E72F4DC0F910548D5E4F41C0,NA,NA,Heart and soul of San Telmo,Apartment,ARS,nightly
78009,64880,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",35,4.5,4,1,1,815,0,NA,2018-02-09T18:25:29Z,-34.619976,-58.371506,1,0101000020E6100000462234828D2F4DC00727A25F5B4F41C0,NA,NA,STUDIO DEFENSA 2A en San Telmo,Apartment,ARS,nightly
78014,64880,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",21,4.5,1,1,1,815,0,NA,2018-02-09T18:25:29Z,-34.619976,-58.371506,1,0101000020E6100000462234828D2F4DC00727A25F5B4F41C0,NA,NA,STUDIO SOFA CAMA &amp; PATIO,Apartment,ARS,nightly
19610451,137900529,Entire home/apt,NA,NA,NA,"San Telmo, Buenos Aires, Argentina",2,NA,2,1,1,734,0,NA,2018-02-09T18:25:29Z,-34.619163,-58.372127,1,0101000020E6100000B37A87DBA12F4DC056F2B1BB404F41C0,NA,NA,Acogedor apartamento en el corazon de San Telmo,Apartment,ARS,nightly
858777,1023327,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",3,5,3,1,1.5,978,0,NA,2018-02-09T18:25:29Z,-34.620824,-58.374384,1,0101000020E6100000A5129ED0EB2F4DC034492C29774F41C0,NA,NA,"Charming apt, terrace and patio.",Apartment,ARS,nightly
8717197,4941775,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",27,4.5,2,1,1,774,0,NA,2018-02-09T18:25:29Z,-34.620834,-58.373248,1,0101000020E610000011A62897C62F4DC0581F0F7D774F41C0,NA,NA,Studio in San Telmo -Plaza Dorrego,Apartment,ARS,nightly
1744450,1023327,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",2,NA,3,1,2,978,0,NA,2018-02-09T18:25:29Z,-34.621195,-58.372741,1,0101000020E61000006D7022FAB52F4DC028B85851834F41C0,NA,NA,Piano and relax. A nice option!!,Apartment,ARS,nightly
11057652,54488491,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,978,0,NA,2018-02-09T18:25:29Z,-34.619449,-58.373934,1,0101000020E6100000656EBE11DD2F4DC01C45D61A4A4F41C0,NA,NA,"Rationalist building, luminous apt!",Apartment,ARS,nightly
12870439,3419464,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",5,5,2,1,1,917,0,NA,2018-02-09T18:25:29Z,-34.619264,-58.372685,1,0101000020E6100000D95A5F24B42F4DC08ACBF10A444F41C0,NA,NA,Trendy 1BR Apt - San Telmo's heart,Apartment,ARS,nightly
19967622,141578980,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",9,5,2,1,1,1243,0,NA,2018-02-09T18:56:36Z,-34.5905,-58.394736,1,0101000020E6100000E54691B586324DC0DD240681954B41C0,NA,NA,Studio luminoso en Recoleta,Apartment,ARS,nightly
22239485,19358629,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",0,NA,4,1,1,1243,0,NA,2018-02-09T20:18:01Z,-34.591191,-58.391974,1,0101000020E6100000EF703B342C324DC043588D25AC4B41C0,NA,NA,"Recoleta Hermoso, y a -50% !",Apartment,ARS,nightly
1145139,5393026,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",111,4.5,3,0,1,1101,0,NA,2018-02-09T18:56:36Z,-34.583988,-58.398827,1,0101000020E610000082E15CC30C334DC0D3A0681EC04A41C0,NA,NA,Brand new superbly located apt w/amenities,Apartment,ARS,nightly
13639348,21703643,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,3,1,1,1406,0,NA,2018-02-09T20:18:01Z,-34.590756,-58.393387,1,0101000020E6100000F5D555815A324DC038F581E49D4B41C0,NA,NA,Sunny 1BR Duplex with two Terrace and  a BBQ,Apartment,ARS,nightly
2959839,757418,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",145,5,2,1,1,1325,0,NA,2018-02-09T18:56:36Z,-34.588011,-58.390719,1,0101000020E61000008176871403324DC01958C7F1434B41C0,NA,NA,Apt Recoleta Sunny best location,Apartment,ARS,nightly
5190027,13834947,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,0,1,1121,0,NA,2018-02-09T18:56:36Z,-34.592384,-58.395252,1,0101000020E6100000DCD6169E97324DC03B56293DD34B41C0,NA,NA,Cozy apartment in Recoleta,Apartment,ARS,nightly
9260283,4435671,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",8,4.5,2,0,1,1427,0,NA,2018-02-09T20:18:01Z,-34.592426,-58.389874,1,0101000020E6100000C5C72764E7314DC06AA67B9DD44B41C0,NA,NA,Lovely Studio in Recoleta!!,Apartment,ARS,nightly
22115369,161564922,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",3,5,3,1,1,1080,0,NA,2018-02-09T18:56:36Z,-34.597202,-58.392829,1,0101000020E6100000CFF57D3848324DC08B8D791D714C41C0,NA,NA,Apart Recoleta. Piscina Smart TV Cochera opcional,Apartment,ARS,nightly
5955784,30912970,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",61,4.5,4,1,1,1223,0,NA,2018-02-09T18:56:36Z,-34.588642,-58.392006,1,0101000020E6100000FBEAAA402D324DC0A986FD9E584B41C0,NA,NA,30% OFF! Unique Duplex *Best location in Recoleta,Apartment,ARS,nightly
9434965,39758006,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",65,4.5,4,2,1,1345,0,NA,2018-02-09T18:56:36Z,-34.601258,-58.371037,1,0101000020E6100000904DF2237E2F4DC0AC3AAB05F64C41C0,NA,NA,Silencioso departamento antiguo,Apartment,ARS,nightly
22147140,4618210,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",2,NA,2,1,1,1284,0,NA,2018-02-09T18:56:36Z,-34.59502,-58.390659,1,0101000020E6100000AC71361D01324DC0A33B889D294C41C0,NA,NA,Spacious Studio in Recoleta for 2 people,Other,ARS,nightly
12900410,55553719,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,1,1,1529,0,NA,2018-02-09T20:18:01Z,-34.592322,-58.392053,1,0101000020E61000003BA6EECA2E324DC0C5591135D14B41C0,NA,NA,Apartamento en Recoleta.,Apartment,ARS,nightly
4278199,22210990,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",50,4.5,4,2,1,1121,0,NA,2018-02-09T20:18:01Z,-34.592865,-58.391786,1,0101000020E6100000ED832C0B26324DC0B6F81400E34B41C0,NA,NA,2 Bedroom apartment in Recoleta,Apartment,ARS,nightly
4133797,3166647,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",8,5,2,1,1,1345,0,NA,2018-02-09T20:18:01Z,-34.59133,-58.392293,1,0101000020E610000091B932A836324DC0649291B3B04B41C0,NA,NA,APARTMENT CENTER OF LA RECOLETA. 6b,Apartment,ARS,nightly
13218155,55553719,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,0,1,1529,0,NA,2018-02-09T20:18:01Z,-34.591946,-58.393288,1,0101000020E610000062F4DC4257324DC0BF7FF3E2C44B41C0,NA,NA,Apartamento en Recoleta - Buenos Aires,Apartment,ARS,nightly
15340182,97542159,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",19,5,3,1,1,1223,0,NA,2018-02-09T19:43:05Z,-34.601678,-58.378523,1,0101000020E610000054E4107173304DC0815CE2C8034D41C0,NA,NA,Departamento de ensueño. A un paso del Obelisco.,Apartment,ARS,nightly
13799144,81120085,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,1,1.5,1121,0,NA,2018-02-09T20:18:01Z,-34.592037,-58.39426,1,0101000020E61000007C0F971C77324DC0CF8250DEC74B41C0,NA,NA,"Beautifull apartment in Recoleta, Buenos Aires",Apartment,ARS,nightly
8479785,44657686,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",1,NA,2,1,1,754,0,NA,2018-02-09T18:25:40Z,-34.619344,-58.374874,1,0101000020E6100000730F09DFFB2F4DC0A67C08AA464F41C0,NA,NA,"Muy cómodo y moderno, En San Telmo",Condominium,ARS,nightly
16362490,6358628,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",30,5,5,3,1,1488,0,NA,2018-02-09T19:43:05Z,-34.600688,-58.379738,1,0101000020E6100000348639419B304DC0C18C2958E34C41C0,NA,NA,Espectacular y acogedor en pleno centro de Bs As!,Apartment,ARS,nightly
5890190,10761139,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",21,4.5,4,2,2.5,1529,0,NA,2018-02-09T19:43:05Z,-34.604394,-58.380828,1,0101000020E610000057B3CEF8BE304DC006F357C85C4D41C0,NA,NA,Unique Location -Tres Sargentos St.,Apartment,ARS,nightly
6105663,6409221,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5,2,1,1,1162,0,NA,2018-02-09T19:43:05Z,-34.600367,-58.378205,1,0101000020E610000083177D0569304DC07F4C6BD3D84C41C0,NA,NA,In the Heart of the City! - Viamonte 700,Apartment,ARS,nightly
1169569,4201811,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",4,4,3,0,1,1223,0,NA,2018-02-09T19:43:05Z,-34.602908,-58.37949,1,0101000020E61000005B94D92093304DC0963FDF162C4D41C0,NA,NA,EXCELLENT VIEW! Studio apart. (2707),Serviced apartment,ARS,nightly
4277710,238470,Entire home/apt,NA,NA,NA,"Buenos Aires, CABA, Argentina",9,5,2,0,1,1223,0,NA,2018-02-09T19:43:05Z,-34.599496,-58.38125,1,0101000020E6100000CDCCCCCCCC304DC09A0AF148BC4C41C0,NA,NA,Sunny 12th floor downtown apartment,Apartment,ARS,nightly
4462431,14014172,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",55,4.5,4,2,1.5,1060,0,NA,2018-02-09T19:43:05Z,-34.602898,-58.38184,1,0101000020E6100000FE261422E0304DC07369FCC22B4D41C0,NA,NA,Excellent located department in BA,Apartment,ARS,nightly
954672,4201811,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",9,4,4,1,1,1223,0,NA,2018-02-09T19:43:05Z,-34.603215,-58.378652,1,0101000020E6100000524832AB77304DC073BA2C26364D41C0,NA,NA,EXCELLENT Studio apart! (711),Apartment,ARS,nightly
1640097,8708224,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",4,4,4,2,1,1223,0,NA,2018-02-09T19:43:05Z,-34.604326,-58.384048,1,0101000020E61000000F0C207C28314DC0AE0FEB8D5A4D41C0,NA,NA, Un refugio en Buenos Aires para 4,Apartment,ARS,nightly
13460614,55553719,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,4,1,1,1529,0,NA,2018-02-09T19:43:05Z,-34.601227,-58.379437,1,0101000020E610000039F2406491304DC0713C9F01F54C41C0,NA,NA,Apartamento en Buenos Aires para 4 personas,Apartment,ARS,nightly
16974138,8711861,Entire home/apt,NA,NA,NA,"Buenos Aires, CABA, Argentina",0,NA,2,1,1,1427,0,NA,2018-02-09T20:18:01Z,-34.593353,-58.392513,1,0101000020E61000009F20B1DD3D324DC0E3FDB8FDF24B41C0,NA,NA,Studio Callao,Apartment,ARS,nightly
7292302,37672248,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",7,3.5,3,1,1,1223,0,NA,2018-02-09T20:18:01Z,-34.591746,-58.391432,1,0101000020E6100000CF4D9B711A324DC0F8C43A55BE4B41C0,NA,NA,Buena ubicación en Recoleta,Apartment,ARS,nightly
4750572,5039915,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,4,1,2,1345,0,NA,2018-02-09T21:06:51Z,-34.581281,-58.427918,1,0101000020E610000053AF5B04C6364DC0A164726A674A41C0,NA,NA,Beautiful Duplex in Palermo Soho!,Apartment,ARS,nightly
2348397,6409221,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",1,NA,3,1,1,1264,0,NA,2018-02-09T21:06:51Z,-34.580868,-58.428586,1,0101000020E610000001C3F2E7DB364DC07FA5F3E1594A41C0,NA,NA,¡GodoyCruzSuites! - 410 Apartment -,Apartment,ARS,nightly
1605676,6409221,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",13,4.5,3,1,1,1264,0,NA,2018-02-09T21:06:51Z,-34.580954,-58.428327,1,0101000020E6100000357F4C6BD3364DC07D3D5FB35C4A41C0,NA,NA,¡GodoyCruzSuites! - 205 Apartment -,Apartment,ARS,nightly
21624609,59887275,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",1,NA,4,2,1,1243,0,NA,2018-02-09T23:19:59Z,-34.559794,-58.463123,1,0101000020E610000041834D9D473B4DC09E3F6D54A74741C0,NA,NA,Roosevelt Exclusivo 3 ambientes,Serviced apartment,ARS,nightly
2838218,13834947,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",17,4.5,2,0,1,1121,0,NA,2018-02-09T20:18:12Z,-34.592384,-58.395252,1,0101000020E6100000DCD6169E97324DC03B56293DD34B41C0,NA,NA,Luxury Studio in Recoleta,Apartment,ARS,nightly
2764160,13834947,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",5,4.5,4,2,2,1467,0,NA,2018-02-09T20:18:12Z,-34.592407,-58.395237,1,0101000020E6100000A795422097324DC0F37519FED34B41C0,NA,NA,Best stay in the middle of Recoleta,Apartment,ARS,nightly
16414737,12335462,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",38,5,3,2,1,1223,0,NA,2018-02-09T20:18:12Z,-34.591137,-58.396515,1,0101000020E6100000CDAFE600C1324DC0503A9160AA4B41C0,NA,NA,RECOLETA 2 bd Classic &amp; Modern,Apartment,ARS,nightly
12453016,67376303,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",33,4.5,4,1,1,1243,0,NA,2018-02-09T20:18:12Z,-34.591438,-58.393633,1,0101000020E61000002DD0EE9062324DC04ACE893DB44B41C0,NA,NA,Apartamento en corazón de Recoleta,Apartment,ARS,nightly
20958821,150746306,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",4,5,3,1,1.5,1284,0,NA,2018-02-09T20:18:12Z,-34.59139,-58.394116,1,0101000020E6100000486AA16472324DC03997E2AAB24B41C0,NA,NA,Ayacucho Let,Apartment,ARS,nightly
20632649,12450540,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",7,4.5,2,1,1,1121,0,NA,2018-02-09T20:18:12Z,-34.592433,-58.396316,1,0101000020E6100000D670917BBA324DC01C0934D8D44B41C0,NA,NA,APARTMENT Pena,Other,ARS,nightly
22051617,121740212,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",0,NA,4,0,1,1427,0,NA,2018-02-09T20:18:12Z,-34.593037,-58.395477,1,0101000020E6100000FCA886FD9E324DC0B328ECA2E84B41C0,NA,NA,Downtown Recoleta,Apartment,ARS,nightly
18475475,91266779,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",5,5,3,1,1,1447,0,NA,2018-02-09T20:18:12Z,-34.591889,-58.396483,1,0101000020E6100000C23577F4BF324DC05BEECC04C34B41C0,NA,NA,Coqueto Departamento en el corazón de Recoleta,Apartment,ARS,nightly
9059872,3469227,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,4.5,2,0,1,1529,0,NA,2018-02-09T20:18:12Z,-34.59112,-58.393719,1,0101000020E61000002B685A6265324DC07901F6D1A94B41C0,NA,NA,Apartamento en Recoleta p/2 paxs,Apartment,ARS,nightly
21293662,154079714,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",3,3.5,3,0,1,1060,0,NA,2018-02-09T20:18:12Z,-34.592351,-58.395676,1,0101000020E6100000F3E7DB82A5324DC05F605628D24B41C0,NA,NA,"MG Propiedades // Junín, Recoleta.",Apartment,ARS,nightly
