ORIGEN_ESTACION,DESTINO_ESTACION,hora,lon,lat
1,2,14,-58.37937,-34.59012
1,2,14,-58.37472,-34.59307
1,2,14,-58.37423,-34.59359
1,2,14,-58.3739,-34.59363
1,2,14,-58.37275,-34.59218
1,2,14,-58.37259,-34.59172
1,2,14,-58.37346,-34.59124
1,2,14,-58.37384,-34.59125
1,2,14,-58.37493,-34.592529999999996
2,1,14,-58.37493,-34.592529999999996
2,1,14,-58.37527,-34.59276
2,1,14,-58.37472,-34.59307
2,1,14,-58.37446,-34.59346
2,1,14,-58.37423,-34.59359
2,1,14,-58.3739,-34.59363
2,1,14,-58.37381,-34.5935
2,1,14,-58.37585,-34.59243
2,1,14,-58.37987,-34.58983
2,1,14,-58.38584,-34.58658
2,1,14,-58.38737,-34.58583
2,1,14,-58.38771,-34.58555
2,1,14,-58.38913,-34.58483
2,1,14,-58.39256,-34.5833
2,10,14,-58.37493,-34.592529999999996
2,10,14,-58.37527,-34.59276
2,10,14,-58.3739,-34.59363
2,10,14,-58.37221,-34.59175
2,10,14,-58.36882,-34.59994
2,10,14,-58.36831,-34.60166
2,10,14,-58.36661,-34.61692
2,10,14,-58.36587,-34.61687
2,10,14,-58.366,-34.61557
33,2,14,-58.39871,-34.59709
33,2,14,-58.39888,-34.59707
33,2,14,-58.39851,-34.59541
33,2,14,-58.39468,-34.59579
33,2,14,-58.38992,-34.5958
33,2,14,-58.38429,-34.59562
33,2,14,-58.37785,-34.59508
33,2,14,-58.37639,-34.59615
33,2,14,-58.37573,-34.59625
33,2,14,-58.37543,-34.5961
33,2,14,-58.37478,-34.59522
33,2,14,-58.37445,-34.59449
33,2,14,-58.37275,-34.59218
33,2,14,-58.37259,-34.59172
33,2,14,-58.37346,-34.59124
33,2,14,-58.37384,-34.59125
33,2,14,-58.37493,-34.592529999999996
44,1,14,-58.41452,-34.57533
44,1,14,-58.4137,-34.57553
44,1,14,-58.40688,-34.57873
44,1,14,-58.40142,-34.57281
44,1,14,-58.40147,-34.57255
44,1,14,-58.40191,-34.57224
44,1,14,-58.40199,-34.57199
44,1,14,-58.40174,-34.57164
44,1,14,-58.40129,-34.57161
44,1,14,-58.39907,-34.57253
44,1,14,-58.39335,-34.57546
44,1,14,-58.388,-34.57935
44,1,14,-58.38097,-34.5831
44,1,14,-58.38012,-34.58397
44,1,14,-58.37993,-34.58461
44,1,14,-58.37997,-34.58527
44,1,14,-58.38124,-34.58755
44,1,14,-58.3817,-34.58791
44,1,14,-58.38227,-34.58802
44,1,14,-58.38457,-34.58692
44,1,14,-58.38501,-34.58704
44,1,14,-58.38913,-34.58483
44,1,14,-58.39256,-34.5833
3,164,14,-58.36893,-34.61115
3,164,14,-58.36957,-34.61118
3,164,14,-58.36944,-34.61661
3,164,14,-58.36936,-34.61715
3,164,14,-58.36947,-34.61784
3,164,14,-58.36923,-34.61839
3,164,14,-58.36674,-34.61815
69,52,14,-58.40426,-34.59587
69,52,14,-58.4043,-34.59554
69,52,14,-58.40559,-34.5981
69,52,14,-58.41029,-34.59814
69,52,14,-58.41325,-34.598
69,52,14,-58.41493,-34.60573
69,52,14,-58.41474,-34.6071
1,44,14,-58.39256,-34.5833
1,44,14,-58.39991,-34.57983
1,44,14,-58.40209,-34.57856
1,44,14,-58.40759,-34.57451
1,44,14,-58.41134,-34.57198
1,44,14,-58.41177,-34.57185
1,44,14,-58.41231,-34.57217
1,44,14,-58.41428,-34.57416
1,44,14,-58.41537,-34.57478
1,44,14,-58.41541,-34.57506
1,44,14,-58.41523,-34.57523
1,44,14,-58.41452,-34.57533
3,10,14,-58.36893,-34.61115
3,10,14,-58.36957,-34.61118
3,10,14,-58.36944,-34.61584
3,10,14,-58.36676,-34.61562
3,10,14,-58.36661,-34.61692
3,10,14,-58.36587,-34.61687
3,10,14,-58.366,-34.61557
9,44,14,-58.40662,-34.58417
9,44,14,-58.40905,-34.58757
9,44,14,-58.41168,-34.5858
9,44,14,-58.41093,-34.5852
9,44,14,-58.41016,-34.58224
9,44,14,-58.41116,-34.58195
9,44,14,-58.41969,-34.58143
9,44,14,-58.42018,-34.58128
9,44,14,-58.4204,-34.58083
9,44,14,-58.42031,-34.58061
9,44,14,-58.41566,-34.57563
9,44,14,-58.41505,-34.57528
9,44,14,-58.41452,-34.57533
44,14,14,-58.41452,-34.57533
44,14,14,-58.4137,-34.57553
44,14,14,-58.41174,-34.57643
44,14,14,-58.41519,-34.58172
44,14,14,-58.41969,-34.58143
44,14,14,-58.42007,-34.58133
44,14,14,-58.42018,-34.58128
44,14,14,-58.42037,-34.58095
44,14,14,-58.42074,-34.58075
44,14,14,-58.42103,-34.58068
44,14,14,-58.42165,-34.58074
44,14,14,-58.42186,-34.58069
44,14,14,-58.42425,-34.57914
44,14,14,-58.42569,-34.578360000000004
44,14,14,-58.42588,-34.57813
44,14,14,-58.42635,-34.57796
69,9,14,-58.40426,-34.59587
69,9,14,-58.40433,-34.59615
69,9,14,-58.40313,-34.59657
69,9,14,-58.40235,-34.59447
69,9,14,-58.39983,-34.58915
69,9,14,-58.39722,-34.58748
69,9,14,-58.40122,-34.5839
69,9,14,-58.40192,-34.58348
69,9,14,-58.40626,-34.58346
69,9,14,-58.4068,-34.5833
69,9,14,-58.40718,-34.58318
69,9,14,-58.4066,-34.58203
69,9,14,-58.40558,-34.58235
69,9,14,-58.40662,-34.58417
164,3,14,-58.36674,-34.61815
164,3,14,-58.36648,-34.61813
164,3,14,-58.36635,-34.61925
164,3,14,-58.36563,-34.61919
164,3,14,-58.36633,-34.61273
164,3,14,-58.36626,-34.61176
164,3,14,-58.36632,-34.61095
164,3,14,-58.36893,-34.61115
1,2,15,-58.39256,-34.5833
1,2,15,-58.39813,-34.58071
1,2,15,-58.39933,-34.58276
1,2,15,-58.39624,-34.58332
1,2,15,-58.39115,-34.58492
1,2,15,-58.38932,-34.58511
1,2,15,-58.38737,-34.58583
1,2,15,-58.37937,-34.59012
1,2,15,-58.37472,-34.59307
1,2,15,-58.37423,-34.59359
1,2,15,-58.3739,-34.59363
1,2,15,-58.37275,-34.59218
1,2,15,-58.37259,-34.59172
1,2,15,-58.37346,-34.59124
1,2,15,-58.37384,-34.59125
1,2,15,-58.37493,-34.592529999999996
1,44,15,-58.39256,-34.5833
1,44,15,-58.39991,-34.57983
1,44,15,-58.40209,-34.57856
1,44,15,-58.40759,-34.57451
1,44,15,-58.41134,-34.57198
1,44,15,-58.41177,-34.57185
1,44,15,-58.41231,-34.57217
1,44,15,-58.41428,-34.57416
1,44,15,-58.41537,-34.57478
1,44,15,-58.41541,-34.57506
1,44,15,-58.41523,-34.57523
1,44,15,-58.41452,-34.57533
2,1,15,-58.37493,-34.592529999999996
2,1,15,-58.37527,-34.59276
2,1,15,-58.37472,-34.59307
2,1,15,-58.37446,-34.59346
2,1,15,-58.37423,-34.59359
2,1,15,-58.3739,-34.59363
2,1,15,-58.37381,-34.5935
2,1,15,-58.37585,-34.59243
2,1,15,-58.37987,-34.58983
2,1,15,-58.38584,-34.58658
2,1,15,-58.38737,-34.58583
2,1,15,-58.38771,-34.58555
2,1,15,-58.38913,-34.58483
2,1,15,-58.39256,-34.5833
6,2,15,-58.36954,-34.62843
6,2,15,-58.36797,-34.62691
6,2,15,-58.3693,-34.60952
6,2,15,-58.36845,-34.60857
6,2,15,-58.36829,-34.60749
6,2,15,-58.36981,-34.60575
6,2,15,-58.37097,-34.59838
6,2,15,-58.37279,-34.59468
6,2,15,-58.37381,-34.5935
6,2,15,-58.37259,-34.59172
6,2,15,-58.37384,-34.59125
6,2,15,-58.37493,-34.592529999999996
10,2,15,-58.366,-34.61557
10,2,15,-58.36754,-34.60024
10,2,15,-58.37031,-34.59208
10,2,15,-58.37074,-34.58996
10,2,15,-58.37237,-34.59149
10,2,15,-58.37384,-34.59125
10,2,15,-58.37493,-34.592529999999996
164,61,15,-58.36674,-34.61815
164,61,15,-58.36648,-34.61813
164,61,15,-58.36635,-34.61925
164,61,15,-58.36563,-34.61919
164,61,15,-58.36633,-34.61273
164,61,15,-58.36626,-34.61176
164,61,15,-58.36632,-34.61095
164,61,15,-58.37199,-34.61132
164,61,15,-58.37214,-34.6089
164,61,15,-58.37076,-34.60883
164,61,15,-58.37074,-34.60908
2,164,15,-58.37493,-34.592529999999996
2,164,15,-58.37527,-34.59276
2,164,15,-58.37358,-34.59404
2,164,15,-58.37121,-34.59854
2,164,15,-58.37061,-34.60082
2,164,15,-58.37023,-34.60578
2,164,15,-58.36883,-34.60692
2,164,15,-58.36852,-34.60764
2,164,15,-58.36859,-34.60844
2,164,15,-58.36961,-34.60945
2,164,15,-58.36947,-34.61784
2,164,15,-58.36923,-34.61839
2,164,15,-58.36674,-34.61815
61,2,15,-58.37074,-34.60908
61,2,15,-58.37066,-34.61002
61,2,15,-58.36928,-34.60995
61,2,15,-58.36928,-34.60943
61,2,15,-58.36864,-34.60885
61,2,15,-58.36836,-34.60838
61,2,15,-58.36829,-34.60749
61,2,15,-58.3686,-34.60684
61,2,15,-58.36981,-34.60575
61,2,15,-58.37039,-34.60069
61,2,15,-58.37097,-34.59838
61,2,15,-58.37279,-34.59468
61,2,15,-58.37381,-34.5935
61,2,15,-58.37275,-34.59218
61,2,15,-58.37259,-34.59172
61,2,15,-58.37346,-34.59124
61,2,15,-58.37384,-34.59125
61,2,15,-58.37493,-34.592529999999996
1,59,15,-58.39256,-34.5833
1,59,15,-58.39991,-34.57983
1,59,15,-58.40346,-34.57762
1,59,15,-58.40582,-34.57958
1,59,15,-58.40458,-34.58058
1,59,15,-58.406,-34.58326
1,59,15,-58.41008,-34.589
1,59,15,-58.41234,-34.59169
1,59,15,-58.41314,-34.59103
1,59,15,-58.41201,-34.58979
1,59,15,-58.41144,-34.59016
2,10,15,-58.37493,-34.592529999999996
2,10,15,-58.37527,-34.59276
2,10,15,-58.3739,-34.59363
2,10,15,-58.37221,-34.59175
2,10,15,-58.36882,-34.59994
2,10,15,-58.36831,-34.60166
2,10,15,-58.36661,-34.61692
2,10,15,-58.36587,-34.61687
2,10,15,-58.366,-34.61557
2,1,16,-58.37493,-34.592529999999996
2,1,16,-58.37527,-34.59276
2,1,16,-58.37472,-34.59307
2,1,16,-58.37446,-34.59346
2,1,16,-58.37423,-34.59359
2,1,16,-58.3739,-34.59363
2,1,16,-58.37381,-34.5935
2,1,16,-58.37585,-34.59243
2,1,16,-58.37987,-34.58983
2,1,16,-58.38584,-34.58658
2,1,16,-58.38737,-34.58583
2,1,16,-58.38771,-34.58555
2,1,16,-58.38913,-34.58483
2,1,16,-58.39256,-34.5833
1,2,16,-58.39256,-34.5833
1,2,16,-58.39813,-34.58071
1,2,16,-58.39933,-34.58276
1,2,16,-58.39624,-34.58332
1,2,16,-58.39115,-34.58492
1,2,16,-58.38932,-34.58511
1,2,16,-58.38737,-34.58583
1,2,16,-58.37937,-34.59012
1,2,16,-58.37472,-34.59307
1,2,16,-58.37423,-34.59359
1,2,16,-58.3739,-34.59363
1,2,16,-58.37275,-34.59218
1,2,16,-58.37259,-34.59172
1,2,16,-58.37346,-34.59124
1,2,16,-58.37384,-34.59125
1,2,16,-58.37493,-34.592529999999996
2,10,16,-58.37493,-34.592529999999996
2,10,16,-58.37527,-34.59276
2,10,16,-58.3739,-34.59363
2,10,16,-58.37221,-34.59175
2,10,16,-58.36882,-34.59994
2,10,16,-58.36831,-34.60166
2,10,16,-58.36661,-34.61692
2,10,16,-58.36587,-34.61687
2,10,16,-58.366,-34.61557
44,1,16,-58.41452,-34.57533
44,1,16,-58.4137,-34.57553
44,1,16,-58.40688,-34.57873
44,1,16,-58.40142,-34.57281
44,1,16,-58.40147,-34.57255
44,1,16,-58.40191,-34.57224
44,1,16,-58.40199,-34.57199
44,1,16,-58.40174,-34.57164
44,1,16,-58.40129,-34.57161
44,1,16,-58.39907,-34.57253
44,1,16,-58.39335,-34.57546
44,1,16,-58.388,-34.57935
44,1,16,-58.38097,-34.5831
44,1,16,-58.38012,-34.58397
44,1,16,-58.37993,-34.58461
44,1,16,-58.37997,-34.58527
44,1,16,-58.38124,-34.58755
44,1,16,-58.3817,-34.58791
44,1,16,-58.38227,-34.58802
44,1,16,-58.38457,-34.58692
44,1,16,-58.38501,-34.58704
44,1,16,-58.38913,-34.58483
44,1,16,-58.39256,-34.5833
2,166,16,-58.37493,-34.592529999999996
2,166,16,-58.37527,-34.59276
2,166,16,-58.37472,-34.59307
2,166,16,-58.37446,-34.59346
2,166,16,-58.37423,-34.59359
2,166,16,-58.3739,-34.59363
2,166,16,-58.37381,-34.5935
2,166,16,-58.37585,-34.59243
2,166,16,-58.37987,-34.58983
2,166,16,-58.38584,-34.58658
2,166,16,-58.38737,-34.58583
2,166,16,-58.38771,-34.58555
2,166,16,-58.39059,-34.58417
2,166,16,-58.39141,-34.58459
2,166,16,-58.39145,-34.58473
2,166,16,-58.39138,-34.58485
2,166,16,-58.39063,-34.58527
2,166,16,-58.39042,-34.58551
2,166,16,-58.39033,-34.58605
2,166,16,-58.39052,-34.58654
2,166,16,-58.39043,-34.58678
2,166,16,-58.3892,-34.58764
2,166,16,-58.39191,-34.59005
2,166,16,-58.39326,-34.58908
3,2,16,-58.36893,-34.61115
3,2,16,-58.36925,-34.61117
3,2,16,-58.36929,-34.60947
3,2,16,-58.36845,-34.60857
3,2,16,-58.36829,-34.60749
3,2,16,-58.3686,-34.60684
3,2,16,-58.36981,-34.60575
3,2,16,-58.37039,-34.60069
3,2,16,-58.37097,-34.59838
3,2,16,-58.37279,-34.59468
3,2,16,-58.37381,-34.5935
3,2,16,-58.37275,-34.59218
3,2,16,-58.37259,-34.59172
3,2,16,-58.37346,-34.59124
3,2,16,-58.37384,-34.59125
3,2,16,-58.37493,-34.592529999999996
10,2,16,-58.366,-34.61557
10,2,16,-58.36754,-34.60024
10,2,16,-58.37031,-34.59208
10,2,16,-58.37074,-34.58996
10,2,16,-58.37237,-34.59149
10,2,16,-58.37384,-34.59125
10,2,16,-58.37493,-34.592529999999996
26,2,16,-58.3638,-34.60102
26,2,16,-58.36402,-34.59915
26,2,16,-58.36407,-34.59806
26,2,16,-58.36741,-34.5984
26,2,16,-58.36785,-34.59827
26,2,16,-58.36815,-34.59799
26,2,16,-58.36894,-34.59606
26,2,16,-58.37031,-34.59208
26,2,16,-58.37023,-34.59138
26,2,16,-58.37074,-34.58996
26,2,16,-58.37118,-34.59015
26,2,16,-58.37237,-34.59149
26,2,16,-58.37275,-34.59158
26,2,16,-58.37352,-34.59122
26,2,16,-58.37384,-34.59125
26,2,16,-58.37493,-34.592529999999996
61,2,16,-58.37074,-34.60908
61,2,16,-58.37066,-34.61002
61,2,16,-58.36928,-34.60995
61,2,16,-58.36928,-34.60943
61,2,16,-58.36864,-34.60885
61,2,16,-58.36836,-34.60838
61,2,16,-58.36829,-34.60749
61,2,16,-58.3686,-34.60684
61,2,16,-58.36981,-34.60575
61,2,16,-58.37039,-34.60069
61,2,16,-58.37097,-34.59838
61,2,16,-58.37279,-34.59468
61,2,16,-58.37381,-34.5935
61,2,16,-58.37275,-34.59218
61,2,16,-58.37259,-34.59172
61,2,16,-58.37346,-34.59124
61,2,16,-58.37384,-34.59125
61,2,16,-58.37493,-34.592529999999996
1,44,16,-58.39256,-34.5833
1,44,16,-58.39991,-34.57983
1,44,16,-58.40209,-34.57856
1,44,16,-58.40759,-34.57451
1,44,16,-58.41134,-34.57198
1,44,16,-58.41177,-34.57185
1,44,16,-58.41231,-34.57217
1,44,16,-58.41428,-34.57416
1,44,16,-58.41537,-34.57478
1,44,16,-58.41541,-34.57506
1,44,16,-58.41523,-34.57523
1,44,16,-58.41452,-34.57533
1,69,16,-58.39256,-34.5833
1,69,16,-58.39813,-34.58071
1,69,16,-58.39943,-34.58297
1,69,16,-58.40055,-34.58449
1,69,16,-58.39722,-34.58748
1,69,16,-58.39983,-34.58915
1,69,16,-58.40288,-34.59583
1,69,16,-58.40414,-34.59523
1,69,16,-58.40426,-34.59587
2,21,16,-58.37493,-34.592529999999996
2,21,16,-58.37527,-34.59276
2,21,16,-58.37358,-34.59404
2,21,16,-58.37121,-34.59854
2,21,16,-58.37023,-34.60578
2,21,16,-58.36855,-34.60748
2,21,16,-58.36859,-34.60844
2,21,16,-58.36961,-34.60945
2,21,16,-58.36949,-34.61778
2,21,16,-58.36842,-34.62217
2,21,16,-58.37488,-34.62285
2,21,16,-58.38627,-34.62293
2,21,16,-58.40181,-34.6252
2,21,16,-58.40056,-34.63154
2,21,16,-58.39888,-34.63592
2,21,16,-58.40299,-34.63665
2,21,16,-58.40271,-34.63781
2,21,16,-58.40357,-34.63927
2,21,16,-58.40661,-34.64007
2,44,16,-58.37493,-34.592529999999996
2,44,16,-58.37527,-34.59276
2,44,16,-58.3739,-34.59363
2,44,16,-58.37863,-34.5906
2,44,16,-58.38074,-34.58886
2,44,16,-58.38089,-34.58776
2,44,16,-58.37973,-34.58474
2,44,16,-58.37994,-34.5839
2,44,16,-58.38062,-34.58309
2,44,16,-58.38883,-34.57864
2,44,16,-58.39083,-34.57704
2,44,16,-58.3918,-34.57554
2,44,16,-58.39267,-34.57494
2,44,16,-58.39583,-34.57397
2,44,16,-58.40379,-34.56962
2,44,16,-58.40553,-34.56847
2,44,16,-58.40565,-34.56787
2,44,16,-58.40526,-34.56707
2,44,16,-58.40606,-34.56668
2,44,16,-58.40744,-34.56685
2,44,16,-58.41428,-34.57416
2,44,16,-58.41537,-34.57478
2,44,16,-58.41523,-34.57523
2,44,16,-58.41452,-34.57533
2,57,16,-58.37493,-34.592529999999996
2,57,16,-58.37527,-34.59276
2,57,16,-58.3739,-34.59363
2,57,16,-58.37358,-34.59404
2,57,16,-58.37187,-34.5976
2,57,16,-58.37121,-34.59854
2,57,16,-58.37061,-34.60082
2,57,16,-58.37023,-34.60578
2,57,16,-58.37,-34.60618
2,57,16,-58.36883,-34.60692
2,57,16,-58.36852,-34.60764
2,57,16,-58.36859,-34.60844
2,57,16,-58.36961,-34.60945
2,57,16,-58.36957,-34.61118
2,57,16,-58.37059,-34.61122
2,57,16,-58.3707,-34.61338
28,146,16,-58.41234,-34.62304
28,146,16,-58.41207,-34.62496
28,146,16,-58.40706,-34.6244
28,146,16,-58.40736,-34.62208
28,146,16,-58.4078,-34.62216
30,1,16,-58.39733,-34.59042
30,1,16,-58.39742,-34.59054
30,1,16,-58.39983,-34.58915
30,1,16,-58.39753,-34.58763
30,1,16,-58.39173,-34.58474
30,1,16,-58.39127,-34.58489
30,1,16,-58.39049,-34.5854
30,1,16,-58.39036,-34.58568
30,1,16,-58.39033,-34.58605
30,1,16,-58.39052,-34.58658
30,1,16,-58.39035,-34.58687
30,1,16,-58.38814,-34.58833
30,1,16,-58.38584,-34.58658
30,1,16,-58.38737,-34.58583
30,1,16,-58.38771,-34.58555
30,1,16,-58.38913,-34.58483
30,1,16,-58.39256,-34.5833
1,2,17,-58.39256,-34.5833
1,2,17,-58.39813,-34.58071
1,2,17,-58.39933,-34.58276
1,2,17,-58.39624,-34.58332
1,2,17,-58.39115,-34.58492
1,2,17,-58.38932,-34.58511
1,2,17,-58.38737,-34.58583
1,2,17,-58.37937,-34.59012
1,2,17,-58.37472,-34.59307
1,2,17,-58.37423,-34.59359
1,2,17,-58.3739,-34.59363
1,2,17,-58.37275,-34.59218
1,2,17,-58.37259,-34.59172
1,2,17,-58.37346,-34.59124
1,2,17,-58.37384,-34.59125
1,2,17,-58.37493,-34.592529999999996
2,1,17,-58.37493,-34.592529999999996
2,1,17,-58.37527,-34.59276
2,1,17,-58.37472,-34.59307
2,1,17,-58.37446,-34.59346
2,1,17,-58.37423,-34.59359
2,1,17,-58.3739,-34.59363
2,1,17,-58.37381,-34.5935
2,1,17,-58.37585,-34.59243
2,1,17,-58.37987,-34.58983
2,1,17,-58.38584,-34.58658
2,1,17,-58.38737,-34.58583
2,1,17,-58.38771,-34.58555
2,1,17,-58.38913,-34.58483
2,1,17,-58.39256,-34.5833
10,2,17,-58.366,-34.61557
10,2,17,-58.36754,-34.60024
10,2,17,-58.37031,-34.59208
10,2,17,-58.37074,-34.58996
10,2,17,-58.37237,-34.59149
10,2,17,-58.37384,-34.59125
10,2,17,-58.37493,-34.592529999999996
44,1,17,-58.41452,-34.57533
44,1,17,-58.4137,-34.57553
44,1,17,-58.40688,-34.57873
44,1,17,-58.40142,-34.57281
44,1,17,-58.40147,-34.57255
44,1,17,-58.40191,-34.57224
44,1,17,-58.40199,-34.57199
44,1,17,-58.40174,-34.57164
44,1,17,-58.40129,-34.57161
44,1,17,-58.39907,-34.57253
44,1,17,-58.39335,-34.57546
44,1,17,-58.388,-34.57935
44,1,17,-58.38097,-34.5831
44,1,17,-58.38012,-34.58397
44,1,17,-58.37993,-34.58461
44,1,17,-58.37997,-34.58527
44,1,17,-58.38124,-34.58755
44,1,17,-58.3817,-34.58791
44,1,17,-58.38227,-34.58802
44,1,17,-58.38457,-34.58692
44,1,17,-58.38501,-34.58704
44,1,17,-58.38913,-34.58483
44,1,17,-58.39256,-34.5833
6,2,17,-58.36954,-34.62843
6,2,17,-58.36797,-34.62691
6,2,17,-58.3693,-34.60952
6,2,17,-58.36845,-34.60857
6,2,17,-58.36829,-34.60749
6,2,17,-58.36981,-34.60575
6,2,17,-58.37097,-34.59838
6,2,17,-58.37279,-34.59468
6,2,17,-58.37381,-34.5935
6,2,17,-58.37259,-34.59172
6,2,17,-58.37384,-34.59125
6,2,17,-58.37493,-34.592529999999996
2,8,17,-58.37493,-34.592529999999996
2,8,17,-58.37527,-34.59276
2,8,17,-58.3739,-34.59363
2,8,17,-58.37358,-34.59404
2,8,17,-58.37187,-34.5976
2,8,17,-58.37114,-34.59875
2,8,17,-58.37061,-34.60082
2,8,17,-58.37051,-34.60185
2,8,17,-58.37023,-34.60548
2,8,17,-58.37035,-34.6072
2,8,17,-58.37118,-34.60782
2,8,17,-58.37308,-34.60798
2,8,17,-58.37337,-34.60817
2,8,17,-58.37344,-34.60843
2,8,17,-58.37389,-34.60852
2,8,17,-58.38731,-34.60946
2,8,17,-58.38778,-34.60942
2,8,17,-58.38839,-34.6091
2,8,17,-58.38919,-34.60911
2,8,17,-58.38909,-34.60992
69,13,17,-58.40426,-34.59587
69,13,17,-58.40433,-34.59615
69,13,17,-58.40313,-34.59657
69,13,17,-58.4047,-34.60157
69,13,17,-58.4061,-34.6072
69,13,17,-58.40605,-34.60979
1,9,17,-58.39256,-34.5833
1,9,17,-58.39991,-34.57983
1,9,17,-58.40251,-34.5783
1,9,17,-58.40346,-34.57762
1,9,17,-58.40582,-34.57958
1,9,17,-58.40458,-34.58058
1,9,17,-58.40558,-34.58235
1,9,17,-58.406,-34.58326
1,9,17,-58.40662,-34.58417
2,6,17,-58.37493,-34.592529999999996
2,6,17,-58.37527,-34.59276
2,6,17,-58.37358,-34.59404
2,6,17,-58.37121,-34.59854
2,6,17,-58.37061,-34.60082
2,6,17,-58.37023,-34.60578
2,6,17,-58.36883,-34.60692
2,6,17,-58.36852,-34.60764
2,6,17,-58.36859,-34.60844
2,6,17,-58.36961,-34.60945
2,6,17,-58.36949,-34.61778
2,6,17,-58.36844,-34.62062
2,6,17,-58.36797,-34.62691
2,6,17,-58.36954,-34.62843
9,33,17,-58.40662,-34.58417
9,33,17,-58.41008,-34.589
9,33,17,-58.40506,-34.59338
9,33,17,-58.4036,-34.59412
9,33,17,-58.40235,-34.59447
9,33,17,-58.39851,-34.59541
9,33,17,-58.39736,-34.59555
9,33,17,-58.39754,-34.59723
9,33,17,-58.39871,-34.59709
18,6,17,-58.38067,-34.61738
18,6,17,-58.38071,-34.61644
18,6,17,-58.37172,-34.61605
18,6,17,-58.36944,-34.61584
18,6,17,-58.36936,-34.61715
18,6,17,-58.36949,-34.61778
18,6,17,-58.3687,-34.61942
18,6,17,-58.36844,-34.62062
18,6,17,-58.36805,-34.62407
18,6,17,-58.36797,-34.62691
18,6,17,-58.36954,-34.62843
26,2,17,-58.3638,-34.60102
26,2,17,-58.36402,-34.59915
26,2,17,-58.36407,-34.59806
26,2,17,-58.36741,-34.5984
26,2,17,-58.36785,-34.59827
26,2,17,-58.36815,-34.59799
26,2,17,-58.36894,-34.59606
26,2,17,-58.37031,-34.59208
26,2,17,-58.37023,-34.59138
26,2,17,-58.37074,-34.58996
26,2,17,-58.37118,-34.59015
26,2,17,-58.37237,-34.59149
26,2,17,-58.37275,-34.59158
26,2,17,-58.37352,-34.59122
26,2,17,-58.37384,-34.59125
26,2,17,-58.37493,-34.592529999999996
134,13,17,-58.41549,-34.61194
134,13,17,-58.41401,-34.61157
134,13,17,-58.4134,-34.61261
134,13,17,-58.41303,-34.61247
134,13,17,-58.41288,-34.61246
134,13,17,-58.4112,-34.61164
134,13,17,-58.4088,-34.61149
134,13,17,-58.40893,-34.60942
134,13,17,-58.40885,-34.60923
134,13,17,-58.40874,-34.60916
134,13,17,-58.40603,-34.60888
134,13,17,-58.40598,-34.60965
134,13,17,-58.40605,-34.60979
1,2,18,-58.39256,-34.5833
1,2,18,-58.39813,-34.58071
1,2,18,-58.39933,-34.58276
1,2,18,-58.39624,-34.58332
1,2,18,-58.39115,-34.58492
1,2,18,-58.38932,-34.58511
1,2,18,-58.38737,-34.58583
1,2,18,-58.37937,-34.59012
1,2,18,-58.37472,-34.59307
1,2,18,-58.37423,-34.59359
1,2,18,-58.3739,-34.59363
1,2,18,-58.37275,-34.59218
1,2,18,-58.37259,-34.59172
1,2,18,-58.37346,-34.59124
1,2,18,-58.37384,-34.59125
1,2,18,-58.37493,-34.592529999999996
2,1,18,-58.37493,-34.592529999999996
2,1,18,-58.37527,-34.59276
2,1,18,-58.37472,-34.59307
2,1,18,-58.37446,-34.59346
2,1,18,-58.37423,-34.59359
2,1,18,-58.3739,-34.59363
2,1,18,-58.37381,-34.5935
2,1,18,-58.37585,-34.59243
2,1,18,-58.37987,-34.58983
2,1,18,-58.38584,-34.58658
2,1,18,-58.38737,-34.58583
2,1,18,-58.38771,-34.58555
2,1,18,-58.38913,-34.58483
2,1,18,-58.39256,-34.5833
1,44,18,-58.39256,-34.5833
1,44,18,-58.39991,-34.57983
1,44,18,-58.40209,-34.57856
1,44,18,-58.40759,-34.57451
1,44,18,-58.41134,-34.57198
1,44,18,-58.41177,-34.57185
1,44,18,-58.41231,-34.57217
1,44,18,-58.41428,-34.57416
1,44,18,-58.41537,-34.57478
1,44,18,-58.41541,-34.57506
1,44,18,-58.41523,-34.57523
1,44,18,-58.41452,-34.57533
18,63,18,-58.38067,-34.61738
18,63,18,-58.38088,-34.61304
18,63,18,-58.37758,-34.61287
18,63,18,-58.37508,-34.61055
18,63,18,-58.37473,-34.61044
18,63,18,-58.37472,-34.61024
18,63,18,-58.37352,-34.60908
18,63,18,-58.3731,-34.60895
18,63,18,-58.36986,-34.6088
18,63,18,-58.3692,-34.60933
18,63,18,-58.36845,-34.60857
18,63,18,-58.36827,-34.6079
18,63,18,-58.36842,-34.60712
18,63,18,-58.36981,-34.60575
18,63,18,-58.37011,-34.60302
18,63,18,-58.36724,-34.60276
18,63,18,-58.36755,-34.60019
18,63,18,-58.36816,-34.59843
18,63,18,-58.36969,-34.59826
18,63,18,-58.3728,-34.59854
18,63,18,-58.3727,-34.59947
2,10,18,-58.37493,-34.592529999999996
2,10,18,-58.37527,-34.59276
2,10,18,-58.3739,-34.59363
2,10,18,-58.37221,-34.59175
2,10,18,-58.36882,-34.59994
2,10,18,-58.36831,-34.60166
2,10,18,-58.36661,-34.61692
2,10,18,-58.36587,-34.61687
2,10,18,-58.366,-34.61557
2,44,18,-58.37493,-34.592529999999996
2,44,18,-58.37527,-34.59276
2,44,18,-58.3739,-34.59363
2,44,18,-58.37863,-34.5906
2,44,18,-58.38074,-34.58886
