nombre,tipo,categoria,lat,lng
Museo Policial,museum,cultura,-32.9259096,-68.845094
Estacion Historica De Godoy Cruz,museum,cultura,-32.9208995,-68.8406901
Tortugas Rugby,museum,cultura,-32.9022641,-68.8207915
Taller Bianchi,museum,cultura,-32.9210524,-68.8473545
Taller Rincón del Arte,museum,cultura,-32.8867429,-68.7862739
Casa Serú,museum,cultura,-32.8957886,-68.8252384
La Enoteca,museum,cultura,-32.8992235,-68.8502946
MUSEUM OF AREA FOUNDATION,museum,cultura,-32.8797999,-68.827974
THE ART ROOM BARRACA,museum,cultura,-32.915107,-68.8219759
XD,museum,cultura,-32.8922697,-68.8143705
Pinacoteca Sanmartiniana Fidel Roig Matóns,museum,cultura,-32.8980652,-68.8429412
Flag's Memorial,museum,cultura,-32.8978681,-68.8464742
Casa Museo Molina Pico,museum,cultura,-32.8779093,-68.8187444
Museo Municipal Arte Moderno.,museum,cultura,-32.88999100000001,-68.844793
Casa de don José de San Martín,museum,cultura,-32.8825536,-68.8318886
Museo de Ciencias Naturales y Antropológicas Juan Cornelio Moyano,museum,cultura,-32.8984706,-68.86481719999999
Museo Histórico General San Martín,museum,cultura,-32.8816992,-68.8370571
Bicitren del Vino y el Olivo,museum,cultura,-32.9568304,-68.7919774
ferrotur trasandino,museum,cultura,-32.95660830000001,-68.7919421
Trg Republike Slovenije,museum,cultura,-32.8915885,-68.8586894
Estacion De Tren Mendoza,museum,cultura,-32.8844655,-68.8485798
Museo de Ciencias Naturales José Lorca,museum,cultura,-32.8939366,-68.8846897
Monumento cerro de la gloria,museum,cultura,-32.8886,-68.88580000000002
La Casita De Piedra,museum,cultura,-32.88475,-68.86350999999999
Capilla Patrimonial,museum,cultura,-32.8833497,-68.86654589999999
Nuestra Señora Rosario De Pompeya,museum,cultura,-32.883767,-68.8730449
Museo arqueol. uncuyo,museum,cultura,-32.8784898,-68.8796754
Acueducto Colonial Mendoza,museum,cultura,-32.854823,-68.890813
Carancho,museum,cultura,-32.8490339,-68.81567679999999
FLACO,museum,cultura,-32.8554424,-68.83773359999999
Capilla Histórica El Plumerillo,museum,cultura,-32.85434449999999,-68.7913744
Centro Cultural de Arte Roberto Rosas,museum,cultura,-32.86312720000001,-68.76600119999999
Atellier de Roberto Rosas,museum,cultura,-32.8631642,-68.7653864
Local PTS Frente De Izquierda Las Heras,museum,cultura,-32.8572199,-68.8327947
Hetednapi Adventista Imaház,church,culto,-33.0877629,-68.4681959
Centro de Formación Cristiana,church,culto,-33.0813009,-68.4639409
"Iglesia Bautista Norte, San Martin",church,culto,-33.08019829999999,-68.4639728
Salon del Reino,church,culto,-33.08852050000001,-68.46280650000001
St. Martin Church,church,culto,-33.08577630000001,-68.4625437
Iglesia De Junin,church,culto,-33.076098,-68.463075
"TAB.""DIOS EN CRISTO""",church,culto,-33.0257105,-68.6010569
Catholic Church,church,culto,-33.1437528,-68.485641
Iglesia ELOHIM,church,culto,-33.0259967,-68.60402979999999
Medalla Milagrosa,church,culto,-33.1480497,-68.4864441
Ministerio Cristo La Esperanza,church,culto,-33.1491711,-68.48311009999999
Oratorio Alto Salvador,church,culto,-33.0347357,-68.4582495
Iglesia Rio De Aguas Vivas Nueva Restauración,church,culto,-33.1498911,-68.4689084
Iglesia Santa Blanca,church,culto,-33.0261192,-68.63316859999999
Iglesia Virgen De Lourdes,church,culto,-33.1814617,-68.5666119
Capilla Medalla Milagrosa,church,culto,-33.18088869999999,-68.5184592
Capilla Nuestra Señora De Lourdes,church,culto,-33.1060356,-68.4250828
Capilla Sagrada Familia De Belen,church,culto,-33.0725777,-68.4223939
Iglesia Cristiana Misionera ICM,church,culto,-33.0769128,-68.40743359999999
Holy Trinity Parish,church,culto,-33.1856923,-68.6256262
Asociacion Escuela Cientifica Basilio,church,culto,-33.051012,-68.562039
Iglesia Virgen María Inmaculada,church,culto,-33.0502329,-68.5601179
"CAPILLA ""JESÚS MISERICORDIOSO"" Bº DEL CARMEN - SAN MARTÍN - MENDOZA",church,culto,-33.07731219999999,-68.5017448
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-33.0511603,-68.5649423
Ministerio Cristo La Esperanza,church,culto,-33.0463048,-68.5663395
"SEDE PARROQUIAL ""SAN PEDRO Y SAN PABLO""",church,culto,-33.0747671,-68.48661899999999
Capilla Inmaculado Corazon De Maria,church,culto,-33.0982799,-68.4813106
Salón del Reino de los testigos de Jehová,church,culto,-33.0374309,-68.5778299
Church of San Roque,church,culto,-33.0414805,-68.58594099999999
En Honor al Espíritu Santo,church,culto,-33.08319039999999,-68.4789354
IGLESIA EVANGÉLICA PENTECOSTAL VICTORIA EN CRISTO,church,culto,-33.0952677,-68.4790963
Asociación Escuela Científica Basilio,church,culto,-33.0824932,-68.4782469
Iglesia Cristiana Evangelica SMC,church,culto,-33.0799713,-68.47675269999999
Parroquia Nuestra Señora Del Líbano,church,culto,-33.0893648,-68.4760529
Ministerio Fuente De Vida,church,culto,-33.0751855,-68.47429029999999
Ministerio Jerusalén,church,culto,-33.09311290000001,-68.4727999
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-33.0761152,-68.47182649999999
Parroquia Ntra Sra del Carmen,church,culto,-33.0798613,-68.47104879999999
Asamblea Cristiana,church,culto,-33.0891859,-68.4700448
Iglesia SENDA ICEP,church,culto,-33.09302710000001,-68.4687352
Salon R. Peña - Los Barriales,church,culto,-33.0979628,-68.5752285
Iglesia Monte Sinaí,church,culto,-33.0590052,-68.5645661
"Iglesia Anglicana ""El Señor De La Viña""",church,culto,-33.077117200000004,-68.5036082
Iglesia Inmaculada Concepción,church,culto,-33.0501693,-68.5601566
Iglesia Jesucristo Plenitud de Vida,church,culto,-33.082768,-68.47700999999999
MCCI,church,culto,-33.0903093,-68.4765199
"Ministerio Jerusalén ""La Nueva Casa""",church,culto,-33.086501,-68.46766099999999
Congregación Este Y Oeste Junín,church,culto,-33.15008760000001,-68.4734129
Centro Cristiano Santuario de Fe,church,culto,-33.188731,-68.4647316
SALON DEL REINO ALGARROBO GRANDE,church,culto,-33.14766030000001,-68.41295920000002
Iglesia Cristiana Evangélica DIOS es por Nosotros,church,culto,-33.09920200000001,-68.56852099999999
Centro de Restauración Cristiana,church,culto,-33.0633389,-68.55496959999999
Capilla Ntra. Sra. de la Luz - Perteneciente a la parroquia Ntra. Sra. del Rosario de Junín.,church,culto,-33.0978316,-68.571873
Ministerio Misión de Cristo,church,culto,-33.0594679,-68.545943
Casa de Vida,church,culto,-33.05834000000001,-68.5426289
CASA DE VIDA iglesia cristiana,church,culto,-33.05819559999999,-68.54348829999999
Salón del Reino de los testigos de Jehová,church,culto,-33.055421,-68.5579444
Iglesia del Amanecer,church,culto,-33.05197700000001,-68.54674
Iglesia Nueva Apostólica,church,culto,-33.05294989999999,-68.5611349
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-33.073858,-68.5038448
Parroquia Ntra. Señora del Rosario,church,culto,-33.1437854,-68.485845
Iglesia de Junín,church,culto,-33.1437854,-68.485845
Iglesia Evangélica Dios Esta con Nosotros,church,culto,-33.030786,-68.87834
PARISH OUR LADY OF CANDELARIA,church,culto,-32.9826716,-68.78884769999999
Iglesia Universal del Reino de Dios,church,culto,-33.02476749999999,-68.87471280000001
Carmelo del Espiritu Santo,church,culto,-33.00135230000001,-68.8473827
Tabernáculo de Dios,church,culto,-33.0226273,-68.8738785
Iglesia Un Encuentro,church,culto,-33.03846899999999,-68.88697100000002
"CONGREGACION CRISTIANA EN LA ARGENTINA, Mendoza",church,culto,-32.980122,-68.7825199
Chapel Santa Lucia,church,culto,-33.0276993,-68.88174029999999
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.9790451,-68.7865439
Iglesia Ministerio El Camino Hacia Dios,church,culto,-32.977594,-68.78857479999999
Iglesia Lujan de Cuyo,church,culto,-33.0180556,-68.8761667
Iglesia Evangélica Los Milagros,church,culto,-33.0215133,-68.8793297
Centro Cristiano Antorcha,church,culto,-32.97709090000001,-68.7867589
Iglesia Voz Del Cielo,church,culto,-33.0340284,-68.8935764
IGLESIA EVANGÉLICA BAUTISTA OBRA MISIONERA ROCIO DE SION,church,culto,-32.972873,-68.782201
MISIÓN EVANGÉLICA FAMILIAR BELÉN,church,culto,-32.971728,-68.7855943
IGLESIA CRISTIANA EVANGELICA PENIEL LA FUENTE,church,culto,-32.9726564,-68.79655029999999
Capilla Rodeo Del Medio,church,culto,-32.9939349,-68.68713149999999
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.993565,-68.6870904
Iglesia Cosecha Mundial,church,culto,-32.9693596,-68.79251459999999
Asamblea Cristiana,church,culto,-32.9903911,-68.7622082
Iglesia Nueva Apostólica,church,culto,-33.0402562,-68.87536340000001
Parroquia San Miguel Arcangel,church,culto,-33.0671883,-68.8876465
Iglesia Primitiva De Jesucristo,church,culto,-33.0504807,-68.8819767
Parroquia SAN FRANCISCO,church,culto,-33.1174157,-68.8852691
Hetednapi Adventista Imaház,church,culto,-32.9874929,-68.78182149999999
Christian Family Center,church,culto,-33.0408574,-68.87937269999999
IGLESIA ADVENTISATA DEL SÉPTIMO DÍA,church,culto,-32.987007,-68.78174000000001
IGLESIA NUEVA APOSTOLICA,church,culto,-32.986793,-68.783135
Arzobispado Parroquia San Nicolás,church,culto,-33.0349969,-68.8764942
IGLESIA CENTRO CRISTIANO PARA LA FAMILIA,church,culto,-32.98666699999999,-68.787054
Iglesia Gracya,church,culto,-33.0361339,-68.877971
Iglesia Gracya,church,culto,-33.0361339,-68.877971
Arzobispado Nuestra Señora del Rosario,church,culto,-33.03472899999999,-68.8774105
FEDERACIÓN CRISTIANA,church,culto,-32.9861749,-68.7898699
IGLESIA EVANGÉLICA BAUTISTA,church,culto,-33.0337694,-68.8783617
Primera Iglesia Evangelica Bautista De Lujan,church,culto,-33.0337828,-68.8783875
Iglesia La Merced,church,culto,-32.9844953,-68.78909399999999
Iglesia Nuestra Señora de la Merced,church,culto,-32.98430499999999,-68.789343
Iglesia Adventista de Coquimbito,church,culto,-32.9838604,-68.7566283
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-33.032053,-68.8702919
Salón del Reino de los testigos de Jehová,church,culto,-32.9889484,-68.7755768
Convento de la Merced,church,culto,-32.9841071,-68.7889734
Capilla Santa Inés,church,culto,-33.031622,-68.8715529
Hetednapi Adventista Imaház,church,culto,-33.0295314,-68.8707179
Basílica Nuestra Señora de Luján,church,culto,-33.039356,-68.87904979999999
Parroquia Ntra. Sra. de La Candelaria,church,culto,-32.9826943,-68.7886218
La Candelaria,church,culto,-32.9825759,-68.7888505
Iglesia La Vid,church,culto,-32.9683723,-68.7849426
Parroquia San José Obrero,church,culto,-32.9644814,-68.7815565
Salón del Reino de los testigos de Jehová,church,culto,-32.96459180000001,-68.79658119999999
Iglesia Adventista,church,culto,-32.98332979999999,-68.683342
Capilla Historica Nuestra Señora Del Rosario,church,culto,-33.0975606,-68.71984990000001
Iglesia De Lunlunta,church,culto,-33.0521952,-68.8231256
Capilla PERDRIEL,church,culto,-33.0660562,-68.8675701
Virgen de Lourdes,church,culto,-33.09808160000001,-68.8707945
Iglesia de Russell,church,culto,-33.00470990000001,-68.7847711
Capilla Dulce Nombre de María,church,culto,-33.00452540000001,-68.7847233
Capilla De Villa Seca,church,culto,-33.0082001,-68.7202445
Ministerio Misionero Profético,church,culto,-32.9917162,-68.783672
Ministerio Fuente de Poder Blanco Encalada,church,culto,-33.0386397,-68.9756676
Capilla de la Santisima Virgen María del Rosario de San Nicolás,church,culto,-32.9950589,-68.9419985
Capilla San Miguel Arcángel,church,culto,-32.9601961,-68.6580796
Parroquia Presentacion De Maria,church,culto,-32.9133441,-68.6628494
Iglesia Cristiana Evangélica LA PRIMAVERA,church,culto,-32.9099926,-68.66463660000001
Ermita Schoenstat,church,culto,-32.9202215,-68.673267
Santuario de María Auxiliadora,church,culto,-32.9925663,-68.6819805
"Capilla ""San Expedito""",church,culto,-32.9852575,-68.39762360000002
"Iglesia Adventista del Séptimo Día, Movimiento de Reforma (SMI)",church,culto,-32.9709811,-68.6455027
Iglesia Jesús te Ama JTA,church,culto,-32.9279827,-68.6436066
Iglesia Evangelica Libres,church,culto,-32.954474,-68.63788199999999
Barrio Colonia Bombal,church,culto,-32.920226,-68.6398795
Iglesia Cristiana - El Redil,church,culto,-32.89241120000001,-68.8027087
Santuario de Schoenstatt,church,culto,-32.9585184,-68.8664105
AUDITORIO ZOE,place_of_worship,culto,-32.8994767,-68.8219763
Iglesia de Jesucristo de los Santos de los Ultimos Dias (Mormon),church,culto,-32.9193888,-68.84881419999999
Centro De Adoracion Familiar,church,culto,-32.89258470000001,-68.8062501
Capilla Ntra. Sra. De la Merced,church,culto,-32.96669170000001,-68.8677204
Iglesia Compasión Cristiana,church,culto,-32.931328,-68.858566
MINISTERIO PRESENCIA DE DIOS SEDE MENDOZA,place_of_worship,culto,-32.8906919,-68.8086934
Iglesia VISIÓN DE FUTURO,church,culto,-32.89451099999999,-68.821713
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.941131,-68.8707879
Parish Ntra. Sra. De Guadalupe and St. Juan Diego,church,culto,-32.935612,-68.873294
CASA DE ADORACIÓN,church,culto,-32.8908748,-68.83155529999999
Tabernáculo de la Fe,church,culto,-32.8907983,-68.8328684
Iglesia Jesús te Ama JTA,church,culto,-32.888819,-68.83380199999999
C3 Comunidad Cristiana de la Ciudad,church,culto,-32.89142549999999,-68.8384404
Immaculate Heart of Mary parish,church,culto,-32.89058990000001,-68.8524529
St. George Orthodox Church,church,culto,-32.8814653,-68.8421291
Parroquia Nuestra Señora de Lourdes,church,culto,-32.8710161,-68.8474918
Church of Our Lady of Carmen,church,culto,-32.9060689,-68.860658
Parroquia MARIA AUXILIADORA,church,culto,-32.8989396,-68.69413720000001
AOXV,church,culto,-32.945035,-68.825711
Christian Family Center,church,culto,-32.9606406,-68.83266549999999
IGLESIA CRUZ & GRACIA,church,culto,-32.94012,-68.831557
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.90689760000001,-68.76343630000001
SALON DEL REINO DE LOS TESTIGOS DE JEHOVA,church,culto,-32.9310233,-68.8317781
Chapel La Purisima,church,culto,-32.9047323,-68.7868877
Capilla De Carrodilla,church,culto,-32.968251,-68.8485038
"Iglesia Anglicana ""El Señor De La Viña"". Mendoza",church,culto,-32.9743721,-68.8507583
Iglesia Cristiana Manantiales - Mendoza,church,culto,-32.8869772,-68.8289581
Iglesia de La Carrodilla,church,culto,-32.958851,-68.85210409999999
Santo Calvario,church,culto,-32.9575496,-68.8520199
Salon Del Reino Testigos De Jehová,church,culto,-32.9048249,-68.805877
MINISTERIO CRISTIANO JESUS LA LUZ DEL MUNDO,church,culto,-32.9370727,-68.8472831
Iglesia Cruzada De Fe Del Nombre De Jesús,church,culto,-32.898398,-68.7914203
Parroquia San Vicente Ferrer,church,culto,-32.926001,-68.8447039
Parish Our Lady of Monserrat,church,culto,-32.945765,-68.8564789
Iglesia Cristiana La Gran Comisión,church,culto,-32.9051616,-68.8288496
La Iglesia de la Ciudad,church,culto,-32.920606,-68.8475129
Alianza Cristiana y Misionera,church,culto,-32.935755,-68.8586366
St. Augustine Parish,church,culto,-32.90376509999999,-68.8439952
Parroquia Maria Madre de la Iglesia,church,culto,-32.9408746,-68.80378929999999
Alameda church (First Baptist Church of Mendoza),church,culto,-32.879581,-68.83677899999999
St. Peter the Apostle Parish,church,culto,-32.939745,-68.82433499999999
Parroquia San Pablo,church,culto,-32.90335270000001,-68.8112874
Iglesia Evangelica Bautista,church,culto,-32.8964233,-68.7781906
"Iglesia Adventista del Séptimo Día, Movimiento de Reforma (SMI)",church,culto,-32.8984964,-68.8029188
San Cayetano Church,church,culto,-32.916829,-68.85226
Parroquia San Jose,church,culto,-32.894413,-68.824575
Arzobispado de Mendoza,place_of_worship,culto,-32.88952890000001,-68.837144
Fundación Cristiana Pueblo Nuevo,church,culto,-32.9107069,-68.87397500000002
Parroquia Nuestra Señora de Fátima,church,culto,-32.9260438,-68.8594591
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.9488951,-68.78671229999999
IGLESIAS CRISTIANA,church,culto,-32.96826299999999,-68.7847944
Arzobispado de Mendoza Parroquia San Vicente Ferre,church,culto,-32.9676803,-68.7882482
IGLESIA EVANGÉLICA INTERNACIONAL ''TODO LO PUEDO EN CRISTO QUE ME FORTALECE'',church,culto,-32.9669538,-68.7915593
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.9681471,-68.8483854
Iglesia San Eugenio,church,culto,-32.9770646,-68.8473101
Arzobispado de Mendoza Parroq Ntra Sra C,church,culto,-32.9741057,-68.85199639999999
Iglesia Bautista de Cuyo,church,culto,-32.9731412,-68.85509859999999
Nuestra señora del perpetuo socorro,church,culto,-32.9861621,-68.881804
Iglesia Del Barrio,church,culto,-32.97040030000001,-68.8508468
Iglesia San Francisco,church,culto,-32.95357720000001,-68.7250789
IMPA Luzuriaga,church,culto,-32.9454048,-68.79281739999999
Iglesia Comunidad,church,culto,-32.9485099,-68.7980044
capilla de Rosario,church,culto,-32.9278748,-68.7748112
Templo Rosacruz,church,culto,-32.9280953,-68.7545634
Capilla Virgen De Lourdes,church,culto,-32.94600670000001,-68.80127639999999
PENTECOSTAL EVANGELICAL CHURCH,church,culto,-32.95381619999999,-68.7865976
CAPILLA INMACULADA CONCEPCION,church,culto,-32.964194,-68.7956509
Salón Del Reino,church,culto,-32.9505629,-68.7858188
Estaca Maipu,church,culto,-32.9489047,-68.7866335
Parish of the Immaculate Heart of Mary,church,culto,-32.9536289,-68.7523722
"Iglesia Cristiana""altar De Adoracion""",church,culto,-32.94737750000001,-68.7911199
Iglesia Evangelica Jesus Divino Pastor,church,culto,-32.9628164,-68.7789362
Verbo Iglesia Cristiana Mendoza,church,culto,-32.9642731,-68.786322
Asamblea Cristiana Dios es Amor,church,culto,-32.9608943,-68.7863285
Hetednapi Adventista Imaház,church,culto,-32.9591163,-68.786047
IGLESIA JESUS NAZARENO,church,culto,-32.932601,-68.8404319
Hebrón. Tu ciudad de refugio.,church,culto,-32.9322965,-68.8643151
Asociación Escuela Científica Basilio - Escuela 70,church,culto,-32.929477,-68.846109
Iglesia El Profeta,church,culto,-32.9346296,-68.8725465
Iglesia Evangelica Pentecostal Argentina,church,culto,-32.9308549,-68.86672539999999
IMP Nazareo,church,culto,-32.9291284,-68.8606776
Hetednapi Adventista Imaház,church,culto,-32.925454,-68.8460159
Iglesia Evangélica Cuadrangular JAQUIN BOAZ,church,culto,-32.96018239999999,-68.8435564
Asamblea Cristiana,church,culto,-32.9606069,-68.836302
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.9603938,-68.8355977
Iglesia Evangélica Pentecostal Coraza de Fé,church,culto,-32.95896440000001,-68.8363681
Ministerio RENACER,church,culto,-32.9519381,-68.8419819
Parroquia Virgen Peregrina,church,culto,-32.9563799,-68.832015
Iglesia Evangélica Santa Biblia,church,culto,-32.9592057,-68.8293889
Church of St. Lucia,church,culto,-32.9479239,-68.8367566
Comunidad Cristiana Manantial de Vida,church,culto,-32.953933,-68.8244819
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.9432519,-68.8363439
Parroquia Nstra. Sra. de Castelmonte,church,culto,-32.94050860000001,-68.8480095
Parroquia San Juan Diego,church,culto,-32.94690759999999,-68.87038079999999
Ministerio Vision Cristiana Godoy Cruz,church,culto,-32.9393197,-68.84055430000001
TEMPLO PENTECOSTAL DIVINA TRINIDAD,church,culto,-32.9392349,-68.838267
"""JESUS LA LUZ DEL MUNDO""",church,culto,-32.9370575,-68.8470113
Parroquia Sagrado Corazón De Jesús,church,culto,-32.9305453,-68.730682
Hermanas Misioneras de la Consolata,church,culto,-32.892,-68.719
Kingdom Hall,church,culto,-32.9194674,-68.7449651
Auditorio Familiar Cristiano,church,culto,-32.8975822,-68.8020908
Arzobispado de Mza Parroquia San Nicolas,church,culto,-32.89813139999999,-68.8031002
Capilla Santísima Trinidad,church,culto,-32.9109284,-68.8157117
Federación Asamblea Cristiana,church,culto,-32.8874609,-68.7875818
Capilla Barrio San Jose,church,culto,-32.88707100000001,-68.7899441
Ministerio Cristo La Esperanza-Villanueva,church,culto,-32.8868559,-68.7907374
IGLESIA EVANGELICA PENTECOSTAL ARGENTINA,church,culto,-32.8905406,-68.80030339999999
Santísima Trinidad,church,culto,-32.9110216,-68.8157753
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.910534,-68.798999
Iglesia El Señor Es Mi Ayudador,church,culto,-32.9068102,-68.7486052
PARROQUIA SANTA BERNARDITA,church,culto,-32.9083495,-68.8009343
